사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20250204,3호선,가락시장,9127,8615,20250207
20250204,3호선,경찰병원,8141,8136,20250207
20250204,3호선,오금,6917,6102,20250207
20250204,4호선,당고개,9182,7855,20250207
20250204,4호선,상계,19474,18622,20250207
20250204,4호선,노원,20053,22395,20250207
20250204,4호선,창동,26232,27699,20250207
20250204,4호선,쌍문,29623,28056,20250207
20250204,4호선,수유(강북구청),33169,34001,20250207
20250204,4호선,미아(서울사이버대학),15369,14998,20250207
20250204,4호선,미아사거리,26307,26273,20250207
20250204,4호선,길음,21192,21271,20250207
20250204,4호선,성신여대입구(돈암),20752,20792,20250207
20250204,4호선,한성대입구(삼선교),13270,12846,20250207
20250204,4호선,혜화,34564,34073,20250207
20250204,4호선,동대문,17985,19139,20250207
20250204,4호선,동대문역사문화공원(DDP),17636,16077,20250207
20250204,4호선,충무로,30654,31189,20250207
20250204,4호선,명동,29873,31860,20250207
20250204,4호선,회현(남대문시장),26632,27306,20250207
20250204,4호선,서울역,13080,20476,20250207
20250204,4호선,숙대입구(갈월),14072,13967,20250207
20250204,4호선,삼각지,6188,6660,20250207
20250204,4호선,신용산,20730,21961,20250207
20250204,4호선,이촌(국립중앙박물관),8758,9575,20250207
20250204,4호선,동작(현충원),1330,1346,20250207
